 2002bo Ia
 NGC3190 ABg= 0.103 0. ABi= 1.66 0. mu= 31.76 0. (benetti)31.77abg=0.112abi=1.66
_____________________________________________________________________________
UBVRI JD_MAX 99999 0.0 52356.5 0.5   52358.6 0.5  52359.1 0.5   52355.5 0.5
   999    52345.257 9999    0   9999   0     15.320 0.02 15.02 0.02   15.18 0.02  6  szabo et al
   999    52350.350 9999    0   9999   0     13.945 0.03 13.67 0.04    9999   0    6  szabo et al
   999    52365.354 9999    0   9999   0     13.757 0.03 13.62 0.04   13.96 0.04  6  szabo et al
   999    52367.344 9999    0   9999   0     13.931 0.03 13.91 0.04    9999   0    6  szabo et al
   999    52371.313 9999    0   9999   0     14.131 0.03 14.05 0.04   14.10 0.04  6  szabo et al
   999    52388.311 9999    0   9999   0     14.967 0.07 14.51 0.11   14.27 0.13  6  szabo et al
   999    52434.406 9999    0   9999   0     16.405 0.05 16.26 0.07   16.19 0.11  6  szabo et al
  0	52345.7   16.295 0.194	15.724 0.016 	15.279 0.013 	14.91 0.017  14.906 0.026  7  kresciunas
  0	52346.7   15.806 0.186	15.362 0.009 	14.954 0.011 	14.582 0.011 14.559 0.023  7  kresciunas
  0	52350.6   14.454 0.164	14.367 0.020 	14.072 0.010 	13.817 0.011 13.802 0.013  7  kresciunas
  0 	52350.7   14.702 0.171 	14.444 0.022 	14.116 0.010 	13.83 0.016  13.785 0.011  7  kresciunas
  0 	52354.7   14.218 0.081 	14.098 0.014 	13.733 0.009 	13.541 0.013 13.592 0.010  7  kresciunas
  0 	52358.6   14.313 0.099 	14.085 0.010 	13.605 0.013 	13.487 0.015 13.635 0.019  7  kresciunas
  0 	52360.7   14.521 0.074 	14.12  0.047 	13.638 0.040 	13.513 0.030 13.744 0.030  7  kresciunas
  0 	52361.7   14.582 0.074 	14.201 0.040 	13.658 0.040 	13.493 0.030 13.778 0.030  7  kresciunas
  0 	52362.6   14.73 0.073 	14.277 0.012 	13.686 0.010 	13.559 0.012 13.762 0.032  7  kresciunas
