1993J	IIb
 NGC3031     ABg= 0.32 0.0 ABi= 0. 0.0  mu= 27.80 0.1 jd_expl= 49074.0 (sclegel_xx_cefeidi)
____________________________________________________________________________________________
UBVRI  JD_MAX    49090.30 0.0	 49093.92 0.0	 49095.66 0.0	 49095.95 0.0	 49096.3 0.0
        m_max      11.58  0.0       11.4  0.0       10.86  0.0     10.40  0.0     10.41  0.0
  Date        JD            U          B         V        R            I     Source Note
  xxxxxxxx  49074.    9999 0.0   30.  0.0  30.0  0.0  30.   0.0   9999 0.0   111                    
#
  18/11/93  49310.47  9999 0.0   9999 0.0  15.45 0.0   9999 0.0   9999 0.0     67   xxx
  12/4/93   49089.72  9999 0.0  11.71 0.0  11.18 0.0  10.83 0.0  10.70 0.0   5761   xxx
  13/4/93   49090.68  9999 0.0  11.50 0.0  11.01 0.0  10.66 0.0  10.66 0.0   5761   xxx
  13/4/93   49091.34  9999 0.0  11.63 0.0  11.07 0.0  10.57 0.0  10.65 0.0   5765   xxx
  14/4/93   49092.43  9999 0.0  11.45 0.0  10.94 0.0  10.46 0.0  10.41 0.0   5765   xxx
  15/4/93   49093.37  9999 0.0  11.41 0.0  10.87 0.0  10.36 0.0  10.47 0.0   5769   xxx
  16/4/93   49094.39  9999 0.0  11.43 0.0  10.86 0.0  10.37 0.0  10.44 0.0   5769   xxx
  17/4/93   49094.57  9999 0.0  11.42 0.0  10.86 0.0  10.42 0.0  10.45 0.0   5769   xxx  
  19/4/93   49097.38  9999 0.0  11.55 0.0  10.87 0.0  10.30 0.0  10.30 0.0   5769   xxx
  22/4/93   49099.50  9999 0.0  11.87 0.0  11.01 0.0  10.61 0.0  10.49 0.0   5774   xxx
  23/4/93   49100.50  9999 0.0  11.96 0.0  11.09 0.0  10.67 0.0  10.54 0.0   5774   xxx
  24/4/93   49101.50  9999 0.0  12.09 0.0  11.16 0.0  10.73 0.0  10.59 0.0   5774   xxx
 30/03/93   49077.39  9.91 0.0  10.78 0.0  10.70 0.0  10.60 0.0  10.51 0.0      0   xxx
 31/03/93   49077.56  9.98 0.0  10.85 0.0  10.76 0.0  10.64 0.0  10.55 0.0      0   xxx
 31/03/93   49078.48 10.53 0.0  11.21 0.0  11.04 0.0  10.82 0.0  10.66 0.0      0   xxx
 01/04/93   49079.40 11.04 0.0  11.56 0.0  11.30 0.0  11.05 0.0  10.82 0.0      0   xxx
 02/04/93   49079.58 11.10 0.0  11.67 0.0  11.36 0.0  11.06 0.0  10.88 0.0      0   xxx
 02/04/93   49080.49 11.46 0.0  11.93 0.0  11.60 0.0  11.30 0.0  11.03 0.0      0   xxx
 03/04/93   49080.66 11.57 0.0  11.99 0.0  11.65 0.0  11.30 0.0  11.03 0.0      0   xxx
 03/04/93   49081.40 11.68 0.0  12.12 0.0  11.79 0.0  11.43 0.0  11.17 0.0      0   xxx
 04/04/93   49081.59 11.78 0.0  12.23 0.0  11.86 0.0  11.50 0.0  11.21 0.0      0   xxx
 04/04/93   49082.45 11.85 0.0  12.28 0.0  11.90 0.0  11.50 0.0  11.26 0.0      0   xxx
