 1987A    IIP jd_expl= 46849.8
 LMC    ABg= 0.79 .00 ABi= 0.00 .00 mu= 18.49 .00
____________________________________________________________________________
UBVRI  JD_max  46849.69 .00 46951.69 .00 46849.69 .00  46829.69 .00 46829.69 .00
       m_max        9999 .00  9999 .00  9999 .00   9999 .00  9999 .00
  Date       JD         U        B         V         R         I        S       notes             
  xxxxx    46849.      .00 .00  30.  .00  30.  .00  30.  .00  9999 .00  111      
#
   251.    47251.24   9.00 .00  8.00 .00  7.01 .00  5.99 .00  5.60 .00  1        
   252.    47252.23   8.99 .00  8.01 .00  7.02 .00  6.00 .00  5.60 .00  1        
   253.    47253.24   8.99 .00  8.02 .00  7.03 .00  6.00 .00  5.62 .00  1        
   259.    47259.25   9.01 .00  8.06 .00  7.08 .00  6.09 .00  5.69 .00  1        
   260.    47260.23   9.02 .00  8.08 .00  7.10 .00  6.10 .00  5.70 .00  1        
   261.    47261.36   9.03 .00  8.08 .00  7.11 .00  6.11 .00  5.72 .00  1        
   262.    47262.23   9.02 .00  8.09 .00  7.12 .00  6.12 .00  5.73 .00  1        
   263.    47263.23   9.03 .00  8.10 .00  7.14 .00  6.14 .00  5.74 .00  1        
   264.    47264.23   9.09 .00  8.16 .00  7.19 .00  6.20 .00  5.76 .00  1        
   265.    47265.26   9.05 .00  8.11 .00  7.15 .00  6.15 .00  5.78 .00  1        
   266.    47266.28   9.06 .00  8.12 .00  7.16 .00  6.16 .00  5.78 .00  1        
   267.    47267.23   9.06 .00  8.13 .00  7.18 .00  6.19 .00  5.80 .00  1        
   268.    47268.22   9.06 .00  8.14 .00  7.19 .00  6.21 .00  5.81 .00  1        
   270.    47270.22   9.07 .00  8.16 .00  7.21 .00  6.23 .00  5.85 .00  1        
   274.    47274.23   9.07 .00  8.19 .00  7.25 .00  6.27 .00  5.89 .00  1        
   275.    47275.23   9.09 .00  8.21 .00  7.26 .00  6.29 .00  5.91 .00  1        
   278.    47278.23   9.09 .00  8.22 .00  7.29 .00  6.33 .00  5.95 .00  1        
   279.    47279.33   9.08 .00  8.22 .00  7.31 .00  6.33 .00  5.95 .00  1        
   280.    47280.37   9.12 .00  8.24 .00  7.31 .00  6.35 .00  5.98 .00  1        
   281.    47281.24   9.11 .00  8.24 .00  7.33 .00  6.36 .00  6.00 .00  1        
   282.    47282.23   9.12 .00  8.27 .00  7.34 .00  6.38 .00  6.01 .00  1        
   283.    47283.23   9.14 .00  8.27 .00  7.34 .00  6.38 .00  6.02 .00  1        
   284.    47284.22   9.14 .00  8.26 .00  7.36 .00  6.40 .00  6.04 .00  1        
   286.    47286.21   9.14 .00  8.28 .00  7.38 .00  6.43 .00  6.05 .00  1        
   287.    47287.21   9.19 .00  8.31 .00  7.39 .00  6.44 .00  6.08 .00  1        
   288.    47288.21   9.15 .00  8.30 .00  7.39 .00  6.44 .00  6.08 .00  1        
   289.    47289.21   9.18 .00  8.31 .00  7.41 .00  6.46 .00  6.11 .00  1        
   290.    47290.21   9.17 .00  8.32 .00  7.42 .00  6.49 .00  6.12 .00  1        
   291.    47291.22   9.19 .00  8.34 .00  7.43 .00  6.49 .00  6.13 .00  1        
   292.    47292.22   9.26 .00  8.42 .00  7.45 .00  6.51 .00  6.17 .00  1        
   297.    47297.22   9.19 .00  8.39 .00  7.49 .00  6.56 .00  6.22 .00  1        
   298.    47298.21   9.21 .00  8.40 .00  7.52 .00  6.57 .00  6.23 .00  1        
   299.    47299.24   9.22 .00  8.41 .00  7.53 .00  6.60 .00  6.24 .00  1        
   311.    47311.25   9.32 .00  8.57 .00  7.68 .00  6.76 .00  6.42 .00  1        
   317.    47317.25   9.36 .00  8.59 .00  7.74 .00  6.84 .00  6.50 .00  1        
   321.    47321.67   9.38 .00  8.67 .00  7.80 .00  6.92 .00  6.56 .00  1        
   322.    47322.67   9.41 .00  8.66 .00  7.81 .00  6.93 .00  6.58 .00  1        
   323.    47323.20   9.42 .00  8.65 .00  7.80 .00  6.92 .00  6.58 .00  1        
   328.    47328.21   9.40 .00  8.69 .00  7.87 .00  6.99 .00  6.66 .00  1        
   329.    47329.22   9.41 .00  8.71 .00  7.87 .00  7.01 .00  6.67 .00  1        
   330.    47330.22   9.41 .00  8.72 .00  7.88 .00  7.03 .00  6.69 .00  1        
   331.    47331.21   9.42 .00  8.73 .00  7.90 .00  7.04 .00  6.71 .00  1        
   334.    47334.23   9.46 .00  8.76 .00  7.94 .00  7.08 .00  6.74 .00  1        
   336.    47336.67   9.47 .00  8.77 .00  7.96 .00  7.10 .00  6.78 .00  1        
   337.    47337.63   9.50 .00  8.80 .00  7.97 .00  7.12 .00  6.82 .00  1        
   343.    47343.66   9.51 .00  8.86 .00  8.06 .00  7.24 .00  6.91 .00  1        
   353.    47353.65   9.56 .00  8.93 .00  8.15 .00  7.37 .00  7.02 .00  1        
   354.    47354.65   9.65 .00  8.99 .00  8.21 .00  7.43 .00  7.10 .00  1        
   355.    47355.65   9.63 .00  9.02 .00  8.22 .00  7.44 .00  7.10 .00  1        
   356.    47356.63   9.62 .00  9.00 .00  8.23 .00  7.44 .00  7.12 .00  0	    
   359.    47359.63   9.62 .00  9.04 .00  8.28 .00  7.48 .00  7.16 .00  1        
   362.    47362.65   9.65 .00  9.07 .00  8.32 .00  7.54 .00  7.22 .00  1        
   367.    47367.63   9.70 .00  9.14 .00  8.39 .00  7.62 .00  7.31 .00  1        
   368.    47368.62   9.72 .00  9.15 .00  8.41 .00  7.63 .00  7.33 .00  1        
   372.    47372.62   9.73 .00  9.19 .00  8.46 .00  7.70 .00  7.39 .00  1        
   376.    47376.62   9.78 .00  9.26 .00  8.54 .00  7.78 .00  7.47 .00  1        
   380.    47380.63   9.81 .00  9.31 .00  8.60 .00  7.85 .00  7.55 .00  1        
   384.    47384.63   9.83 .00  9.36 .00  8.67 .00  7.93 .00  7.63 .00  1        
   388.    47388.61   9.88 .00  9.43 .00  8.74 .00  8.01 .00  7.72 .00  1        
   394.    47394.64   9.95 .00  9.52 .00  8.85 .00  8.13 .00  7.83 .00  1        
   399.    47399.59   9.97 .00  9.60 .00  8.94 .00  8.24 .00  7.96 .00  1        
   408.    47408.55  10.07 .00  9.72 .00  9.10 .00  8.43 .00  8.13 .00  1       
   412.    47412.52  10.16 .00  9.80 .00  9.19 .00  8.51 .00  8.23 .00  1       
   416.    47416.49  10.20 .00  9.87 .00  9.27 .00  8.60 .00  8.31 .00  1       
   422.    47422.49  10.25 .00  9.96 .00  9.39 .00  8.74 .00  8.45 .00  1       
   426.    47426.53  10.26 .00 10.02 .00  9.47 .00  8.83 .00  8.55 .00  1      
   428.    47428.61  10.27 .00 10.05 .00  9.51 .00  8.87 .00  8.59 .00  1      
   431.    47431.56  10.30 .00 10.10 .00  9.57 .00  8.95 .00  8.64 .00  1      
   436.    47436.50  10.37 .00 10.20 .00  9.69 .00  9.07 .00  8.77 .00  1      
   439.    47439.56  10.39 .00 10.23 .00  9.74 .00  9.13 .00  8.84 .00  1      
   444.    47444.53  10.46 .00 10.33 .00  9.85 .00  9.26 .00  8.96 .00  1      
   448.    47448.41  10.55 .00 10.41 .00  9.95 .00  9.34 .00  9.05 .00  1      
   453.    47453.58  10.55 .00 10.47 .00 10.03 .00  9.45 .00  9.14 .00  1     
   458.    47458.46  10.67 .00 10.59 .00 10.14 .00  9.56 .00  9.25 .00  1     
   462.    47462.42  10.68 .00 10.63 .00 10.21 .00  9.63 .00  9.30 .00  1     
   466.    47466.42  10.76 .00 10.69 .00 10.28 .00  9.72 .00  9.39 .00  1     
   470.    47470.47  10.78 .00 10.75 .00 10.36 .00  9.81 .00  9.48 .00  1     
   475.    47475.43  10.81 .00 10.82 .00 10.44 .00  9.90 .00  9.57 .00  1     
   480.    47480.46  10.84 .00 10.88 .00 10.53 .00  9.98 .00  9.66 .00  1     
   485.    47485.56  10.87 .00 10.95 .00 10.60 .00 10.07 .00  9.75 .00  1    
   492.    47492.42  11.03 .00 11.07 .00 10.76 .00 10.23 .00  9.88 .00  1    
   497.    47497.54  11.00 .00 11.11 .00 10.81 .00 10.28 .00  9.93 .00  1    
   502.    47502.38  11.10 .00 11.20 .00 10.90 .00 10.38 .00 10.01 .00  1    
   507.    47507.54  11.11 .00 11.26 .00 10.99 .00 10.47 .00 10.11 .00  1    
   512.    47512.32  11.22 .00 11.34 .00 11.07 .00 10.55 .00 10.18 .00  1    
   517.    47517.36  11.29 .00 11.42 .00 11.16 .00 10.62 .00 10.27 .00  1    
   521.    47521.35  11.34 .00 11.49 .00 11.22 .00 10.70 .00 10.31 .00  1    
   526.    47526.36  11.39 .00 11.55 .00 11.30 .00 10.78 .00 10.40 .00  1    
   532.    47532.44  11.49 .00 11.62 .00 11.41 .00 10.88 .00 10.48 .00  1    
   537.    47537.37  11.57 .00 11.71 .00 11.49 .00 10.95 .00 10.55 .00  1    
   542.    47542.38  11.56 .00 11.74 .00 11.54 .00 11.01 .00 10.62 .00  1    
   548.    47548.31  11.69 .00 11.86 .00 11.65 .00 11.13 .00 10.72 .00  1    
   553.    47553.31  11.67 .00 11.87 .00 11.70 .00 11.17 .00 10.75 .00  1    
   559.    47559.33  11.77 .00 11.95 .00 11.78 .00 11.25 .00 10.84 .00  1    
   564.    47564.29  11.83 .00 12.03 .00 11.87 .00 11.34 .00 10.93 .00  1    
   570.    47570.30  11.84 .00 12.06 .00 11.92 .00 11.39 .00 10.99 .00  1    
   579.    47579.29  11.97 .00 12.19 .00 12.06 .00 11.52 .00 11.11 .00  1    
   584.    47584.29  12.02 .00 12.24 .00 12.13 .00 11.59 .00 11.19 .00  1    
   590.    47590.31  12.02 .00 12.28 .00 12.18 .00 11.65 .00 11.25 .00  1    
   594.    47594.30  12.12 .00 12.34 .00 12.24 .00 11.72 .00 11.32 .00  1    
   601.    47601.27  12.05 .00 12.36 .00 12.24 .00 11.75 .00 11.38 .00  1    
   607.    47607.27  12.20 .00 12.46 .00 12.36 .00 11.83 .00 11.47 .00  1    
   609.    47609.26  12.29 .00 12.54 .00 12.41 .00 11.87 .00 11.51 .00  1    
   617.    47617.26  12.29 .00 12.58 .00 12.47 .00 11.96 .00 11.59 .00  1    
   622.    47622.24  12.37 .00 12.67 .00 12.57 .00 12.04 .00 11.69 .00  1    
   629.    47629.26  12.37 .00 12.70 .00 12.62 .00 12.09 .00 11.80 .00  1    
   634.    47634.22  12.42 .00 12.73 .00 12.67 .00 12.15 .00 11.82 .00  1    
   641.    47641.22  12.48 .00 12.79 .00 12.71 .00 12.19 .00 11.90 .00  1    
 53.583    46853.58   4.63 .00  4.83 .00  4.46 .00  4.10 .00  9999 .00  1        
 54.635    46854.64   5.32 .00  4.97 .00  4.45 .00  4.04 .00  9999 .00  1        
 55.622    46855.62   5.91 .00  5.17 .00  4.50 .00  4.06 .00  9999 .00  1        
 56.639    46856.64   6.28 .00  5.26 .00  4.46 .00  4.03 .00  9999 .00  1        
 57.622    46857.62   6.58 .00  5.37 .00  4.48 .00  4.04 .00  9999 .00  1        
 58.61     46858.61   6.79 .00  5.43 .00  4.45 .00  3.99 .00  9999 .00  1    
 59.611    46859.61   6.98 .00  5.50 .00  4.41 .00  3.96 .00  9999 .00  1    
 60.609    46860.61   7.13 .00  5.55 .00  4.38 .00  3.92 .00  9999 .00  1    
 63.611    46863.61   7.40 .00  5.66 .00  4.30 .00  3.81 .00  9999 .00  1    
 64.638    46864.64   7.45 .00  5.67 .00  4.28 .00  3.77 .00  9999 .00  1    
 65.625    46865.63   7.52 .00  5.69 .00  4.27 .00  3.74 .00  9999 .00  1    
 66.649    46866.65   7.56 .00  5.71 .00  4.24 .00  3.71 .00  9999 .00  1    
 68.533    46868.53   7.68 .00  5.68 .00  4.19 .00  3.58 .00  9999 .00  1    
 69.547    46869.55   7.69 .00  5.72 .00  4.20 .00  3.63 .00  9999 .00  1    
 70.59     46870.59   7.73 .00  5.73 .00  4.19 .00  3.60 .00  9999 .00  1    
 73.588    46873.59   7.80 .00  5.69 .00  4.13 .00  3.50 .00  9999 .00  1    
 74.563    46874.56   7.81 .00  5.69 .00  4.11 .00  3.47 .00  9999 .00  1    
 75.571    46875.57   7.82 .00  5.68 .00  4.09 .00  3.43 .00  9999 .00  1    
 76.575    46876.58   7.81 .00  5.67 .00  4.08 .00  3.40 .00  9999 .00  1    
 80.586    46880.59   7.81 .00  5.61 .00  3.99 .00  3.29 .00  9999 .00  1        
 81.578    46881.58   7.81 .00  5.58 .00  3.97 .00  3.26 .00  9999 .00  1        
 82.566    46882.57   7.79 .00  5.56 .00  3.95 .00  3.24 .00  9999 .00  1        
 83.586    46883.59   7.82 .00  5.53 .00  3.91 .00  3.20 .00  9999 .00  1        
 84.577    46884.58   7.80 .00  5.51 .00  3.89 .00  3.18 .00  9999 .00  1        
 85.603    46885.60   7.80 .00  5.50 .00  3.86 .00  3.15 .00  9999 .00  1        
 86.602    46886.60   7.80 .00  5.46 .00  3.83 .00  3.11 .00  9999 .00  1        
 87.581    46887.58   7.80 .00  5.43 .00  3.80 .00  3.09 .00  9999 .00  1        
 89.547    46889.55   7.81 .00  5.37 .00  3.73 .00  3.02 .00  9999 .00  1        
 91.529    46891.53   7.79 .00  5.32 .00  3.66 .00  2.95 .00  9999 .00  1        
 92.529    46892.53   7.78 .00  5.29 .00  3.64 .00  2.93 .00  9999 .00  1        
 93.514    46893.51   7.77 .00  5.26 .00  3.60 .00  2.90 .00  9999 .00  1        
 94.53     46894.53   7.78 .00  5.23 .00  3.57 .00  2.87 .00  9999 .00  1        
 95.515    46895.52   7.75 .00  5.21 .00  3.55 .00  2.84 .00  9999 .00  1        
 96.547    46896.55   7.76 .00  5.18 .00  3.53 .00  2.82 .00  9999 .00  1        
 97.509    46897.51   7.75 .00  5.14 .00  3.49 .00  2.79 .00  9999 .00  1        
 101.518   46901.52   7.67 .00  5.03 .00  3.38 .00  2.69 .00  9999 .00  1        
 102.499   46902.50   7.64 .00  5.01 .00  3.35 .00  2.67 .00  9999 .00  1        
 103.552   46903.55   7.61 .00  4.98 .00  3.33 .00  2.63 .00  9999 .00  1        
 104.518   46904.52   7.58 .00  4.95 .00  3.30 .00  2.61 .00  9999 .00  1        
 108.488   46908.49   7.43 .00  4.85 .00  3.21 .00  2.55 .00  9999 .00  1        
 109.536   46909.54   7.41 .00  4.84 .00  3.20 .00  2.51 .00  9999 .00  1        
 112.5     46912.50   7.36 .00  4.76 .00  3.14 .00  2.46 .00  9999 .00  1        
 113.491   46913.49   7.32 .00  4.73 .00  3.11 .00  2.45 .00  9999 .00  1        
 118.505   46918.51   7.21 .00  4.66 .00  3.04 .00  2.38 .00  9999 .00  1        
 119.482   46919.48   7.19 .00  4.65 .00  3.04 .00  2.38 .00  9999 .00  1        
 120.495   46920.50   7.19 .00  4.64 .00  3.03 .00  2.35 .00  9999 .00  1        
 123.496   46923.50   7.15 .00  4.61 .00  3.01 .00  2.34 .00  9999 .00  1        
 124.481   46924.48   7.11 .00  4.60 .00  2.99 .00  2.32 .00  9999 .00  1        
 125.493   46925.49   7.11 .00  4.60 .00  3.00 .00  2.32 .00  9999 .00  1        
 126.501   46926.50   7.11 .00  4.59 .00  2.99 .00  2.31 .00  9999 .00  1        
 129.487   46929.49   7.10 .00  4.58 .00  2.98 .00  2.30 .00  9999 .00  1        
 130.48    46930.48   7.09 .00  4.57 .00  2.98 .00  2.29 .00  9999 .00  1        
 131.527   46931.53   7.09 .00  4.58 .00  2.98 .00  2.29 .00  9999 .00  1        
 135.532   46935.53   7.12 .00  4.58 .00  2.97 .00  2.30 .00  9999 .00  1        
 136.467   46936.47   7.10 .00  4.57 .00  2.98 .00  2.27 .00  9999 .00  1        
 137.486   46937.49   7.07 .00  4.58 .00  2.98 .00  2.28 .00  9999 .00  1        
 139.494   46939.49   7.11 .00  4.60 .00  3.00 .00  2.28 .00  9999 .00  1        
 143.473   46943.47   7.14 .00  4.66 .00  3.03 .00  2.33 .00  9999 .00  1        
 145.469   46945.47   7.20 .00  4.69 .00  3.06 .00  2.34 .00  9999 .00  1        
 148.481   46948.48   7.28 .00  4.78 .00  3.15 .00  2.40 .00  9999 .00  1        
 151.456   46951.46   7.38 .00  4.90 .00  3.24 .00  2.48 .00  9999 .00  1        
 152.451   46952.45   7.49 .00  4.97 .00  3.29 .00  2.50 .00  9999 .00  1        
 153.514   46953.51   7.47 .00  5.00 .00  3.32 .00  2.52 .00  9999 .00  1        
 154.489   46954.49   7.61 .00  5.11 .00  3.39 .00  2.57 .00  9999 .00  1        
 156.469   46956.47   7.65 .00  5.17 .00  3.48 .00  2.65 .00  9999 .00  1        
 157.469   46957.47   7.72 .00  5.24 .00  3.53 .00  2.69 .00  9999 .00  1        
 158.462   46958.46   7.78 .00  5.30 .00  3.58 .00  2.74 .00  9999 .00  1        
 159.473   46959.47   7.86 .00  5.35 .00  3.66 .00  2.79 .00  9999 .00  1        
 160.489   46960.49   7.93 .00  5.43 .00  3.71 .00  2.83 .00  9999 .00  1        
 161.475   46961.48   7.99 .00  5.49 .00  3.78 .00  2.88 .00  9999 .00  1        
 163.481   46963.48   8.11 .00  5.63 .00  3.91 .00  3.01 .00  9999 .00  1        
 164.463   46964.46   8.19 .00  5.68 .00  3.97 .00  3.05 .00  9999 .00  1        
 165.464   46965.46   8.28 .00  5.74 .00  4.03 .00  3.10 .00  9999 .00  1        
 166.478   46966.48   8.32 .00  5.81 .00  4.08 .00  3.14 .00  9999 .00  1        
 167.47    46967.47   8.37 .00  5.85 .00  4.12 .00  3.18 .00  9999 .00  1        
 168.472   46968.47   8.48 .00  5.90 .00  4.17 .00  3.23 .00  9999 .00  1        
 169.467   46969.47   8.50 .00  5.94 .00  4.22 .00  3.27 .00  9999 .00  1        
 171.482   46971.48   8.58 .00  6.00 .00  4.27 .00  3.32 .00  9999 .00  1        
 172.47    46972.47   8.58 .00  6.02 .00  4.30 .00  3.33 .00  9999 .00  1        
 173.471   46973.47   8.67 .00  6.03 .00  4.31 .00  3.35 .00  9999 .00  1        
 175.478   46975.48   8.65 .00  6.09 .00  4.35 .00  3.38 .00  9999 .00  1        
 178.485   46978.49   8.72 .00  6.11 .00  4.40 .00  3.41 .00  9999 .00  1        
 179.464   46979.46   8.68 .00  6.12 .00  4.41 .00  3.43 .00  9999 .00  1        
 180.467   46980.47   8.74 .00  6.14 .00  4.44 .00  3.44 .00  9999 .00  1        
 181.469   46981.47   8.68 .00  6.15 .00  4.43 .00  3.44 .00  9999 .00  1        
 181.916   46981.92   8.74 .00  6.13 .00  4.43 .00  3.46 .00  9999 .00  1        
 206.902   47006.90   8.75 .00  6.34 .00  4.71 .00  3.68 .00  9999 .00  1        
 207.879   47007.88   8.76 .00  6.35 .00  4.72 .00  3.69 .00  9999 .00  1        
 208.893   47008.89   8.76 .00  6.36 .00  4.74 .00  3.71 .00  9999 .00  1        
 209.879   47009.88   8.75 .00  6.37 .00  4.75 .00  3.70 .00  9999 .00  1        
 213.904   47013.90   8.75 .00  6.39 .00  4.79 .00  3.74 .00  9999 .00  1        
 224.901   47024.90   8.74 .00  6.47 .00  4.90 .00  3.83 .00  9999 .00  1        
 226.884   47026.88   8.74 .00  6.48 .00  4.92 .00  3.84 .00  9999 .00  1        
 237.888   47037.89   8.74 .00  6.56 .00  5.03 .00  3.94 .00  9999 .00  1        
 241.876   47041.88   8.73 .00  6.59 .00  5.07 .00  3.98 .00  9999 .00  1        
 244.835   47044.84   8.73 .00  6.60 .00  5.10 .00  3.99 .00  9999 .00  1        
 247.844   47047.84   8.72 .00  6.63 .00  5.14 .00  4.03 .00  9999 .00  1        
 250.785   47050.79   8.72 .00  6.65 .00  5.16 .00  4.04 .00  9999 .00  1        
 254.779   47054.78   8.72 .00  6.68 .00  5.20 .00  4.07 .00  9999 .00  1        
 264.801   47064.80   8.72 .00  6.74 .00  5.30 .00  4.16 .00  9999 .00  1        
 287.806   47087.81   8.70 .00  6.88 .00  5.52 .00  4.35 .00  9999 .00  1        
 289.724   47089.72   8.70 .00  6.91 .00  5.55 .00  4.38 .00  9999 .00  1        
 295.759   47095.76   8.71 .00  6.93 .00  5.60 .00  4.41 .00  9999 .00  1        
 296.82    47096.82   8.70 .00  6.94 .00  5.61 .00  4.43 .00  9999 .00  1        
 303.745   47103.75   8.70 .00  6.98 .00  5.68 .00  4.48 .00  9999 .00  1        
 306.794   47106.79   8.71 .00  7.03 .00  5.73 .00  4.53 .00  9999 .00  1        
 310.632   47110.63   8.70 .00  7.03 .00  5.74 .00  4.54 .00  9999 .00  1        
 317.692   47117.69   8.70 .00  7.08 .00  5.82 .00  4.60 .00  9999 .00  1        
 321.78    47121.78   8.69 .00  7.11 .00  5.85 .00  4.65 .00  9999 .00  1        
 323.755   47123.76   8.70 .00  7.11 .00  5.87 .00  4.67 .00  9999 .00  1        
 330.741   47130.74   8.70 .00  7.16 .00  5.93 .00  4.72 .00  9999 .00  1        
 335.695   47135.70   8.70 .00  7.19 .00  5.99 .00  4.78 .00  9999 .00  1        
 342.813   47142.81   8.71 .00  7.24 .00  6.05 .00  4.85 .00  9999 .00  1        
 345.679   47145.68   8.71 .00  7.26 .00  6.07 .00  4.87 .00  9999 .00  1        
 347.641   47147.64   8.73 .00  7.27 .00  6.10 .00  4.90 .00  9999 .00  1        
 348.772   47148.77   8.72 .00  7.27 .00  6.11 .00  4.90 .00  9999 .00  1        
 349.608   47149.61   8.72 .00  7.28 .00  6.11 .00  4.91 .00  9999 .00  1        
 350.746   47150.75   8.73 .00  7.29 .00  6.12 .00  4.92 .00  9999 .00  1        
 351.664   47151.66   8.72 .00  7.30 .00  6.14 .00  4.93 .00  9999 .00  1        
 358.649   47158.65   8.73 .00  7.34 .00  6.20 .00  5.00 .00  9999 .00  1        
 366.609   47166.61   8.74 .00  7.39 .00  6.27 .00  5.08 .00  9999 .00  1        
 371.62    47171.62   8.74 .00  7.43 .00  6.32 .00  5.11 .00  9999 .00  1        
 378.61    47178.61   8.77 .00  7.47 .00  6.38 .00  5.20 .00  9999 .00  1        
 380.598   47180.60   8.77 .00  7.48 .00  6.40 .00  5.22 .00  9999 .00  1        
 387.586   47187.59   8.77 .00  7.53 .00  6.46 .00  5.29 .00  9999 .00  1        
 389.624   47189.62   8.78 .00  7.54 .00  6.49 .00  5.31 .00  9999 .00  1        
 394.627   47194.63   8.79 .00  7.57 .00  6.53 .00  5.36 .00  9999 .00  1        
 395.642   47195.64   8.80 .00  7.58 .00  6.54 .00  5.38 .00  9999 .00  1        
 398.599   47198.60   8.79 .00  7.61 .00  6.57 .00  5.41 .00  9999 .00  1        
 405.59    47205.59   8.84 .00  7.65 .00  6.63 .00  5.49 .00  9999 .00  1        
 411.615   47211.62   8.84 .00  7.69 .00  6.70 .00  5.55 .00  9999 .00  1        
 418.555   47218.56   8.85 .00  7.74 .00  6.75 .00  5.62 .00  9999 .00  1        
 421.539   47221.54   8.86 .00  7.76 .00  6.78 .00  5.65 .00  9999 .00  1        
 427.565   47227.57   8.86 .00  7.81 .00  6.85 .00  5.73 .00  9999 .00  1        
 431.542   47231.54   8.89 .00  7.84 .00  6.88 .00  5.78 .00  9999 .00  1        
 436.532   47236.53   8.92 .00  7.88 .00  6.94 .00  5.82 .00  9999 .00  1        
 440.558   47240.56   8.96 .00  7.92 .00  6.98 .00  5.89 .00  9999 .00  1        
 443.602   47243.60   8.94 .00  7.93 .00  7.00 .00  5.92 .00  9999 .00  1        
 445.545   47245.55   8.94 .00  7.95 .00  7.02 .00  5.94 .00  9999 .00  1        
 449.507   47249.51   8.94 .00  7.98 .00  7.05 .00  5.98 .00  9999 .00  1        
 451.525   47251.53   8.96 .00  7.99 .00  7.07 .00  6.00 .00  9999 .00  1        
 451.525   47251.53   8.98 .00  7.99 .00  7.07 .00  6.00 .00  9999 .00  1        
 458.551   47258.55   9.00 .00  8.05 .00  7.15 .00  6.09 .00  9999 .00  1        
 465.504   47265.50   9.03 .00  8.11 .00  7.22 .00  6.18 .00  9999 .00  1        
 468.52    47268.52   9.04 .00  8.13 .00  7.25 .00  6.21 .00  9999 .00  1        
 471.541   47271.54   9.07 .00  8.15 .00  7.29 .00  6.25 .00  9999 .00  1        
 476.508   47276.51   9.07 .00  8.20 .00  7.33 .00  6.32 .00  9999 .00  1        
 486.52    47286.52   9.12 .00  8.28 .00  7.44 .00  6.44 .00  9999 .00  1        
 489.508   47289.51   9.13 .00  8.31 .00  7.47 .00  6.48 .00  9999 .00  1        
 505.49    47305.49   9.24 .00  8.45 .00  7.65 .00  6.68 .00  9999 .00  1        
 526.516   47326.52   9.43 .00  8.66 .00  7.89 .00  6.97 .00  9999 .00  1        
 526.516   47326.52   9.41 .00  8.65 .00  7.90 .00  6.98 .00  9999 .00  1        
 543.902   47343.90   9.49 .00  8.84 .00  8.10 .00  7.23 .00  9999 .00  1        
 565.915   47365.92   9.68 .00  9.10 .00  8.40 .00  7.59 .00  9999 .00  1        
 566.919   47366.92   9.68 .00  9.11 .00  8.42 .00  7.61 .00  9999 .00  1        
 567.877   47367.88   9.68 .00  9.13 .00  8.44 .00  7.62 .00  9999 .00  1        
 575.888   47375.89   9.76 .00  9.23 .00  8.56 .00  7.77 .00  9999 .00  1        
 581.898   47381.90   9.81 .00  9.31 .00  8.66 .00  7.88 .00  9999 .00  1        
 597.867   47397.87   9.98 .00  9.55 .00  8.95 .00  8.20 .00  9999 .00  1        
 612.9     47412.90  10.12 .00  9.76 .00  9.20 .00  8.50 .00  9999 .00  1       
 618.873   47418.87  10.19 .00  9.88 .00  9.34 .00  8.65 .00  9999 .00  1       
 620.787   47420.79  10.21 .00  9.91 .00  9.38 .00  8.70 .00  9999 .00  1       
 624.841   47424.84  10.26 .00 10.00 .00  9.47 .00  8.80 .00  9999 .00  1          
 630.698   47430.70  10.33 .00 10.08 .00  9.60 .00  8.93 .00  9999 .00  1      
 633.68    47433.68  10.38 .00 10.13 .00  9.67 .00  9.00 .00  9999 .00  1      
 638.782   47438.78  10.42 .00 10.23 .00  9.76 .00  9.11 .00  9999 .00  1      
 643.603   47443.60  10.50 .00 10.31 .00  9.88 .00  9.22 .00  9999 .00  1      
 646.637   47446.64  10.53 .00 10.37 .00  9.94 .00  9.29 .00  9999 .00  1      
 648.801   47448.80  10.56 .00 10.40 .00  9.98 .00  9.34 .00  9999 .00  1      
 652.779   47452.78  10.60 .00 10.47 .00 10.05 .00  9.43 .00  9999 .00  1     
 656.682   47456.68  10.65 .00 10.53 .00 10.13 .00  9.51 .00  9999 .00  1     
 658.797   47458.80  10.63 .00 10.55 .00 10.17 .00  9.55 .00  9999 .00  1     
 660.813   47460.81  10.63 .00 10.58 .00 10.20 .00  9.58 .00  9999 .00  1     
 665.724   47465.72  10.75 .00 10.68 .00 10.31 .00  9.71 .00  9999 .00  1     
 670.677   47470.68  10.81 .00 10.77 .00 10.42 .00  9.81 .00  9999 .00  1     
 684.619   47484.62  10.96 .00 10.97 .00 10.66 .00 10.07 .00  9999 .00  1    
 687.717   47487.72  10.99 .00 11.02 .00 10.71 .00 10.13 .00  9999 .00  1    
 687.717   47487.72  11.00 .00 11.02 .00 10.71 .00 10.12 .00  9999 .00  1    
 687.719   47487.72  10.96 .00 11.00 .00 10.70 .00 10.12 .00  9999 .00  1    
 688.722   47488.72  10.99 .00 11.03 .00 10.74 .00 10.16 .00  9999 .00  1    
 688.722   47488.72  10.98 .00 11.03 .00 10.73 .00 10.15 .00  9999 .00  1    
 688.724   47488.72  10.98 .00 11.00 .00 10.72 .00 10.14 .00  9999 .00  1    
 689.746   47489.75  11.02 .00 11.05 .00 10.75 .00 10.17 .00  9999 .00  1    
 689.747   47489.75  11.01 .00 11.06 .00 10.75 .00 10.17 .00  9999 .00  1    
 692.66    47492.66  10.98 .00 11.05 .00 10.77 .00 10.20 .00  9999 .00  1    
